X1,b0,rho_V,sd_V,alpha,iota,sigmaSE,br,N,mu_EI,mu_IR,rho_Y,S_0,E_0,I_0,R_0,eta,od_Y,loglik,loglik.se
NA,0.24699339185407634,187.60388438024216,3484.8854384247034,0.9446779739461535,6.3924306689974655,1.1432124538551682,29.86146252985149,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.706381777493,0.24282890365280324
NA,0.7039441687879117,186.2817128926672,3404.3662522809727,0.7413854005357035,0.07999999999999999,1.283415280577035,122.82467211677533,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7122334788515,0.23711458470848037
NA,0.14337556054530584,191.23682956257403,3593.2927298275417,1.0728334618065698,11.004470335827488,1.2669174068641895,20.458070066122694,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7158503125801,0.16935776562278157
NA,0.154630683,189.2752302,3493.85386,1.107462114,2.2,1.369090929,2.928647776,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-768.7167454,0.154693419
NA,0.03542435040894909,184.16816636959766,3599.412991621687,1.1929043590725357,84.1811960704697,1.07,67.85097346207257,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7185206374703,0.4436345677947908
NA,0.3451584092273128,186.95524057602518,3510.661933097236,0.8731010479223074,2.4179796731271783,1.1599436981991933,47.34636492913624,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7203391763453,0.20713379552420355
NA,0.12001401532415147,190.04190419752078,3615.1635466035546,1.0678758386131793,53.71751274392082,1.26,3.0353559815699205,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7212754406078,0.2791989735184174
NA,0.1626449886912237,183.00499556555562,3454.3377808348987,0.9973103148001917,22.403350366370166,1.09,99.35751314762463,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7249350385122,0.14797235262992908
NA,0.15443620891748058,182.6921565523333,3252.4614888807537,1.0842333312659318,0.68,1.2103909451625254,14.96317628601355,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.725478538389,0.1978756599970029
NA,1.6685388386306128,185.72406203736463,3441.1594349065385,0.6093859558352249,1.56,1.1862489947944967,14.471563446587501,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7281518154447,0.5661107842372238
NA,1.543844426,183.9593297,3377.32867,0.577291275,1,1.31219921,32.01601465,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-768.7292965,0.208438648
NA,0.04704811095096114,177.8042380726358,3396.906340443586,1.2827561029374541,2.982524203553371,1.4302059303107408,141.4057960874083,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7329884633165,0.24220230262842174
NA,0.360914485,189.13687,3442.152184,0.92546539,2.5,1.271270837,36.88903941,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-768.7341001,0.504251722
NA,0.3175079101151877,182.02386521462304,3288.3163841163064,0.9114460757647823,0.10000000000000002,1.3794626262001086,232.1361977596099,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7347303073326,0.1330019777442052
NA,0.06872068343073051,188.47510986475646,3568.043854988568,1.125,38.2137637789597,1.2817401457389779,131.7888472695655,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7403570951417,0.5008756315283048
NA,0.5114335711119928,183.37359602841178,3341.4104595710487,0.8326936328747758,12.743423133949019,1.2118857766926876,40.31767286724308,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7425299086314,0.20909573979070237
NA,0.6278953627474962,185.0397906754531,3506.2500471183885,0.797957038768012,7.651944657051234,1.12,52.104192567597494,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7430008066278,0.19674395186336566
NA,0.31346484973226074,187.26834038637116,3457.460935190747,0.8940427934910173,0.12000000000000001,1.287451909412411,70.13264736494955,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7454718022301,0.21887707123167974
NA,0.017404759640530218,180.1299251672003,3455.2233497839484,1.475,15.656220146694467,1.435060528941302,127.7423332208555,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.751124897021,0.11748163944144102
NA,0.03887474818704537,180.06162468002435,3289.4180251818557,1.245353145329696,33.30236745079932,1.3349588000497612,139.90844223333875,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.75821651017975,0.12890042763649756
NA,0.43345669571177287,187.2137927823803,3550.779029865274,0.8327293157816068,1.9374690025346768,1.09,136.20717223745666,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7593698844695,0.1764662044503516
NA,0.18829088704032368,186.45305206827982,3396.926080262107,0.9873593584167482,20.51392680915051,1.225606600962244,21.75642861649776,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7600428614958,0.19581105138088112
NA,0.784795025468676,189.6344442075276,3478.1865505887,0.6937003178338306,0.55,1.2577025977996377,34.05050093142814,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7601065050161,1.0975289926255234
NA,0.4945231885878608,182.62113437105032,3367.502780688514,0.7627913231130403,30.826092655597414,1.282318081924456,21.699495481346258,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7601519540667,0.3419805555623493
NA,0.16376490689879677,193.01790523275025,3715.786425401148,1.0724644323646497,2,1.3771476775359475,21.747244177986563,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7612854101789,0.21324626806053337
NA,0.23467002084017807,181.6796145133094,3272.5339338723675,0.9052185635726209,44.54317117115903,1.3073704853275974,73.12943796727495,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7643998489249,0.16769901509257829
NA,0.13044955828540863,185.23640519266405,3503.2165048355096,1.055879933753512,1.84,1.3032013786148253,45.28020972971401,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.765691888399,0.1564030963712721
NA,0.23053790575706495,188.2809087882304,3600.608544986289,0.9500000000000001,4.429122571105777,1.0880432690685076,63.26452034876785,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7683149424676,0.15993698939816767
NA,0.4188179909392021,189.24091027592632,3508.6073880405834,0.8729567677672833,3.558807444737436,1.102291292221789,18.635560853297765,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7703486424112,0.6429546592470152
NA,0.013952469038099227,173.62364835525605,3376.099264995724,1.5827743167727424,0.64,1.5418117417883075,18.597939529557067,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7715105176494,0.1724509000289431
NA,0.30302454586026073,183.40801803307968,3446.274967121996,0.8881695973417947,4.8391314364993185,1.02,90.42322665019901,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7729049690906,0.37585186008912735
NA,0.15571660263414816,187.1569180340864,3404.436454285461,1.0372003840889712,9.79636293670574,1.27328530655239,46.73443236111563,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7765744376868,0.34414690066151177
NA,1.6777751796237603,189.5145851251675,3567.9154221984463,0.5438403865601057,1.92,1.2160083316718788,185.50092997265858,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7782392544965,0.11148367872694893
NA,0.19303239798087254,182.51807950094394,3263.9349527126096,0.9771255200275533,26.916970075606176,1.2272857418667724,23.72761326048147,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7786091365118,0.14672902967882795
NA,0.34007900245853534,191.2265102392274,3491.45491062666,0.9124686220643381,1.2,1.1991136106335811,30.59097602339156,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7791493038319,0.5984165528241676
NA,0.13964506626669781,184.11555292431814,3299.872551782254,1.1338340195318979,3.584188776587559,1.3357510087111821,10.087900870126587,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7826192565802,0.2075433496833268
NA,0.1827070475354151,190.7077125412197,3560.5138792351504,1.0107264584637377,12.761946884877252,1.1400000000000001,22.43158505509127,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7828378276993,0.4317609919787193
NA,0.9704896133565769,188.85203194346047,3562.8166119452007,0.6692970234629315,1.55,1.2291394199220842,34.15349717265719,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.782878142721,0.3849621338039914
NA,0.176787648144556,186.86407415242837,3539.7229882352144,1.01055873726919,12.079033010635632,1.12,75.47185402459492,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7837883255322,0.1616817540999743
NA,0.24602669971027585,187.62923858654167,3418.9660192313677,0.9490057109031425,2.8176147538321694,1.2485362400307882,76.51578057808014,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7875190018376,0.36666551198769254
NA,0.87363268,184.3555865,3350.013798,0.670366841,1.9,1.231418993,353.5992734,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-768.7886259,0.377717492
NA,0.101860777,182.6525796,3289.081843,1.1,29.89937175,1.41821018,44.35648487,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-768.7918002,0.188617047
NA,0.038359153842393454,182.885138222822,3367.1146142041093,1.346721057040918,9.28680233191693,1.2889860626457221,25.714265876524863,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.7930941291706,0.20792875082170664
NA,0.08153000802250321,191.60882584845848,3689.371408890331,1.1686279670901287,24.722919730561774,1.1721532250622042,8.594330097612287,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.798149265958,0.25660240622468583
NA,0.01821212081099412,192.62821122773025,3682.577355266915,1.4608865891679133,26.291863349054466,1.3060764988639553,11.422685840540883,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8009616106824,0.19227927318428756
NA,0.030045244021476094,175.60446416529626,3198.4853166260114,1.4449689874637672,2.108868940076225,1.438242724592153,13.426839975739679,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8038228588806,0.10601668695556239
NA,0.43310763564240234,184.3224781703925,3329.715051603313,0.8699286216515741,1.08,1.270687181125682,77.14056408325267,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8073199613661,0.27449070981738133
NA,0.093400161,174.087707,3158.229588,1.18756336,0.5,1.224936292,82.85920883,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-768.8106091,0.141139914
NA,0.30515414037828337,192.5829825781635,3657.728463584108,0.8427606717045201,33.04847517482244,1.24,71.93024423895064,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8132025434545,0.4798846105015828
NA,0.1657986356736453,183.97402421240997,3409.9414119454805,1.0355880022248745,1,1.557078649717533,36.958724565784166,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8147073624308,0.3106629384927486
NA,0.5894575164339458,185.7658244195995,3326.6329030637135,0.8083814110918556,1.7000000000000002,1.1916114563012221,16.098792065769793,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8150237367432,0.25343148750141237
NA,0.10216330544822648,184.98132371643578,3461.1733280192725,1.1173535312200715,17.833838439765554,1.0915498824721834,46.64812399126482,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.817428975113,0.17302575041227758
NA,0.647866866292161,187.71636343349175,3407.0135655914,0.7887175387620017,0.56,1.285266069627854,9.53033848758109,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8200234671018,0.21348201265766
NA,0.06717366804862766,184.24446682722063,3323.0221088805015,1.2062610931421776,16.486937452076816,1.252457342170885,35.91784002458665,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8204210700455,0.3097858512652115
NA,0.022513847205005707,188.52996569205436,3700.3841231518677,1.3525524419058113,43.2257535346286,1.15,86.57694155281095,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8204475673268,0.10860175897955619
NA,0.02940044692318949,182.74081997551897,3293.0453629842104,1.35,32.42824653533055,1.15807358643279,15.635077389642227,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8220864362155,0.49092689686956215
NA,0.254500154,181.9942416,3317.184135,0.92,37.51767863,1.156312494,43.61589376,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-768.824286,0.153452909
NA,0.2483193889147703,181.45473373701546,3277.877905228804,0.9500000000000001,3.000837938080002,1.5373606735502223,15.883914143466356,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8285924835251,0.162309630794871
NA,0.4259002631794721,190.12841173464145,3555.682757898785,0.8947592243421789,14.437205580566086,1.269590377072603,5.74117741334252,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8304735463238,0.21007901025787049
NA,0.2226984027295292,190.22629814861074,3614.1137967713807,0.9368561985853502,5.133718191753966,1.26,90.81155687967095,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8314217159393,0.3905283685653953
NA,0.4295937569139876,186.3982400664465,3367.1025992448454,0.8513303182176369,1.55,1.245054958057735,40.59714156411246,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-768.8323565096807,0.2231766265102125
